"Level","casetype","L2_caseid","Level1CaseID","l1casecreateddatetime","l1_firstresolution_duration_mins","l2casecreateddatetime","l2_firstresolution_duration_mins","Level3CaseID","earliestcasecreateddatetime","L2_business_line","customerproductname","acknowledgmentdate","department","natureofcomplaint","additional_detail","L2_casesummary","L2_resolutionsummary","iscomplaintresolvedbysatisfaction","customer_type","L2_casecreateddatetime","L2_caseresolveddatetime","FCR","firstswrsentdate","casecurrentstatus","l1tol2escalationtype","CompensationDescription","costtoresolve","RedressCost","ReimbursementCost","GoodwillCost","fcaccase","l3_agreed_with_l2","FCAC_Cat","FCAC_Issue","relationshipindicator","customerpostalcode","escalated","primary_transit","postalcode","senior","is_escalated_from_L1","L1_caseid","L1_casesummary","L1_resolutionsummary","L1_casecreateddatetime","L1_caseresolveddatetime","L1_natureofcomplaint","L1_customerproductname","L1_intake_channel","L1_department","L1_FCR","L1_casecurrentstatus","L1_FCAC_Cat","L1_FCAC_Issue","L1_l1to2escalationtype","row_id","complaint_theme","sub_theme","touchpoint_mentioned_in_text","root_cause","escalation_reason","l1_resolution_gap","avoidable_at_l1","recurring_pattern","severity_level","one_sentence_finding","evidence_phrases","_parse_status","_raw_response","error"
"L2","Complaint","Nuygy4aayg-pgg5","nan","","","2024-11-19 20:36:52","24140.58","","2024-11-19 20:36:52","RetailProducts","","2024-11-20 09:06:41","RetailLending","TransactionHandling","","The customer is complaining about two CAD$40 payments made from her Bank of Montreal account not being credited to her Scotia Momentum NoFee Credit card. The customer would like the credits to be applied to her account immediately.","Confirmed that the payments were applied to the account on October 31 and November 7 2024. CCAO OBSI disclosure provided.","Resolved","SomeBank","2024-11-19 20:36:52","2024-12-06 14:57:27","0.0","2024-12-06 00:00:00","Resolved-Completed","","","0.0","","","","True","","Credit Card","Payment","","J0K1E0","False","","","","True","nan","","","","","","","","","","","","","","362","Payments","Payment Not Applied","External Bank Payment","Customer Misunderstanding","Direct to L2","No Linked L1","Yes","One-off","Low","The customer complained about missing payments that had already been credited to her account before the complaint was filed, indicating a customer misunderstanding.","['payments made from her Bank of Montreal account not being credited', 'would like the credits to be applied to her account immediately', 'Confirmed that the payments were applied to the account on October 31 and November 7 2024']","ok","```json
{
  ""complaint_theme"": ""Payments"",
  ""sub_theme"": ""Payment Not Applied"",
  ""touchpoint_mentioned_in_text"": ""External Bank Payment"",
  ""root_cause"": ""Customer Misunderstanding"",
  ""escalation_reason"": ""direct to l2"",
  ""l1_resolution_gap"": ""no linked l1"",
  ""avoidable_at_l1"": ""Yes"",
  ""recurring_pattern"": ""One-off"",
  ""severity_level"": ""Low"",
  ""one_sentence_finding"": ""The customer complained about missing payments that had already been credited to her account before the complaint was filed, indicating a customer misunderstanding."",
  ""evidence_phrases"": [
    ""payments made from her Bank of Montreal account not being credited"",
    ""would like the credits to be applied to her account immediately"",
    ""Confirmed that the payments were applied to the account on October 31 and November 7 2024""
  ]
}
```",""
"L2","Complaint","Nuygy4aayg-pgg7","ECMSggxygg41114abcellaxyella6","2024-11-14 09:06:36","6.78","2024-11-20 09:22:34","40921.33","","2024-11-14 09:06:36","ContactCentre","","2024-11-14 09:13:05","InnerLoop","Service","","Customer has raised a complaint concerning Scotia Momentum VISA Infinite Card and Scotia Passport Visa Infinite Card. In October 2024 customer phoned the Customer Contact Centre to request replacement of his Scotia Passport Infinite. In November customer phoned back as card had not been received. During a follow up interaction with a Customer Care Advisor the customer's Scotia Momentum Infinite was cancelled in error. Customer received a replacement Momentum Infinite but will now incur foreign currency conversion fees when using this credit card while on vacation. Customer has requested reimbursement of the foreign currency conversion  fees charged to his Momentum Infinite while traveling  the amount of the fee is 2.5% of the purchase value.","Customer's request for reimbursement of the foreign currency conversion exchange fees was respectfully declined. Customer was advised the Customer Contact Centre provided a one time goodwill gesture of CAD$100.00 on December 15 2024. Customer was given an additional goodwill gesture of CAD$270.00 from our office as compensation for the poor service experience. Customer was informed the Customer Care Advisor's error had been confirmed and coaching had been provided. Customer was advised we could not determine why the replacement of the Scotia Passport Visa Infinite Card was declined. Customer was issued an apology for the frustration and inconvenience as well as given the CCAO/OBSI disclosure.","Closed","SomeBank","2024-11-20 09:22:34","2024-12-18 19:23:54","0.0","2024-12-18 00:00:00","Resolved-Completed","","Customer was provided a one time goodwill gesture of CAD$100.00 from the Customer Contact Centre plus a one time goodwill gesture of CAD$270.00 from our office. This was given as the Bank made an error when replacing the customer's credit cards. The customer will now incur additional fees because he did not receive the correct credit card before his travel date. As we wish to maintain a strong relationship with this high value customer we provided the refund as compensation for the experience.","370.0","","","370.0","True","","Credit Card","Card delivery/ Replacement","","M4Y2X6","False","","","Senior","True","ECMSggxygg41114abcellaxyella6","Cx complaint about his Momentum Visa card being report as lost when it was not lost. And because a supervisor denied his rush request for the Passport visa. And the advisor from last night told him that he will make a rush to passport visa and call him back and he never phone him back. He has to contact us back again today at 1am and wait 50 minutes and the call get disconnected. He had contacted us around 10 times for the same situation since Nov 8.  Two of  the phone yesterday he failed authentication.","create a case  write to advisors","2024-11-14 09:06:36","2024-11-20 09:22:34","","Scotia Momentum VISA Infinite card","CC","Service","0.0","Resolved-TransferredOPCC","Credit Card","Card delivery/ Replacement","","363","Service Quality","Agent Error","Contact Centre","Human Error","Inadequate L1 Resolution","Failure to Resolve","Partly","Recurring","High","A contact center agent erroneously cancelled the wrong credit card, causing the customer to incur foreign exchange fees while traveling, which was exacerbated by poor follow-up service.","['Momentum Infinite was cancelled in error', 'incur foreign currency conversion fees', 'contacted us around 10 times', 'he never phone him back']","ok","```json
{
  ""complaint_theme"": ""Service Quality"",
  ""sub_theme"": ""Agent Error"",
  ""touchpoint_mentioned_in_text"": ""Contact Centre"",
  ""root_cause"": ""Human Error"",
  ""escalation_reason"": ""Inadequate L1 Resolution"",
  ""l1_resolution_gap"": ""Failure to Resolve"",
  ""avoidable_at_l1"": ""Partly"",
  ""recurring_pattern"": ""Recurring"",
  ""severity_level"": ""High"",
  ""one_sentence_finding"": ""A contact center agent erroneously cancelled the wrong credit card, causing the customer to incur foreign exchange fees while traveling, which was exacerbated by poor follow-up service."",
  ""evidence_phrases"": [
    ""Momentum Infinite was cancelled in error"",
    ""incur foreign currency conversion fees"",
    ""contacted us around 10 times"",
    ""he never phone him back""
  ]
}
```",""
"L2","Complaint","Nuygy4aayg-pgg8","ECMSggxygg41114abc1147","2024-11-14 12:01:12","231.07","2024-11-20 09:27:16","23355.93","","2024-11-14 12:01:12","DigitalBanking","","2024-11-14 15:48:45","ScotiaOnLine","DigitalBanking","","The customer is complaining about not being able to access their Scotia Online banking  (SOL) profile. The customer is stating that they visited the branch and called the customer contact centre (CCC) to no avail. The customer would like to be able to access his SOL profile.","Apologized and confirmed that the customer obtained a temporary password to access online banking but never changed it to a permanent one therefore the temporary password expired blocking clients access. Advised client to call the contact centre obtain a new temporary password and change it to a temporary password. Service apology provided. CCAO OBSI disclosure provided.","Resolved","SomeBank","2024-11-20 09:27:16","2024-12-06 14:43:12","0.0","2024-12-06 00:00:00","Resolved-Completed","","","0.0","","","","True","","Debit Card","Digital Issues-Mobile App","","K2K3L3","False","","","Senior","True","ECMSggxygg41114abc1147","The client opened a chequing account with us this August and could never get access to the online banking. When he came to me  he already had 3 debit cards replacement. His debit card showed normal in the system so I called the help desk line for him. As it was a Saturday  the help desk was closed. I suggested him to call the number on the back of his card. A few days after  he came to the branch again as the call center asked him to show up in the branch. That time I was busy and my colleague helped him and for some reasons they replaced the debit card for him once again.  He talked to me holding the new card as he's not sure if it worked for the online banking. I asked him to try on my  computer to login and it failed. I called the call center with him together and they gave us several temporary passwords but the login still failed. It took more than 30 minutes and he got frustrated. The call center promised to call him one day after. The customer showed up today saying no one called him. I approached to the help desk today and they told me they were going to call him right away.","Reached out to the help desk once again and they said they would call him again to verify him and active the online banking for him.","2024-11-14 12:01:12","2024-11-20 09:27:16","","ScotiaCard/Self-Service Bkg. Access","Branch-Retail&Small Business","00786","0.0","Resolved-TransferredOPCC","Account","Digital Issues – Mobile App","","364","Account Access","Online Banking Login","Branch, Contact Centre","Staff Knowledge Gap","Failure to Follow-up","Ineffective Resolution","Yes","Recurring","High","The customer was unable to access online banking for months due to a simple expired temporary password, an issue that multiple front-line staff failed to diagnose, resulting in a poor customer experience across multiple channels.","['could never get access to the online banking', 'already had 3 debit cards replacement', 'customer showed up today saying no one called him', 'never changed it to a permanent one therefore the temporary password expired']","ok","```json
{
  ""complaint_theme"": ""Account Access"",
  ""sub_theme"": ""Online Banking Login"",
  ""touchpoint_mentioned_in_text"": ""Branch & Contact Centre"",
  ""root_cause"": ""Staff Knowledge Gap"",
  ""escalation_reason"": ""Failure to Follow-up"",
  ""l1_resolution_gap"": ""Ineffective Resolution"",
  ""avoidable_at_l1"": ""Yes"",
  ""recurring_pattern"": ""Recurring"",
  ""severity_level"": ""High"",
  ""one_sentence_finding"": ""The customer was unable to access online banking for months due to a simple expired temporary password, an issue that multiple front-line staff failed to diagnose, resulting in a poor customer experience across multiple channels."",
  ""evidence_phrases"": [
    ""could never get access to the online banking"",
    ""already had 3 debit cards replacement"",
    ""customer showed up today saying no one called him"",
    ""never changed it to a permanent one therefore the temporary password expired""
  ]
}
```",""
"L2","Complaint","Nuygy4aayg-pgyg","nan","","","2024-11-20 11:05:43","42013.37","","2024-11-20 11:05:43","RetailProducts","","2024-11-20 13:00:24","RetailDeposits","Service","","Customer claims that they are unable to access their accounts because their cards have expired and that they are out of country. Customer claims that the have contacted the Customer Contact Centre (CCC) and they were unable to assist them and that they have sent multiple emails to the branch. Customer wants to be able to access their account.","Apologized for the frustration and inconvenience the siguttion may have caused. Advised customer we reviewed their experience with the management team at our Customer Contact Centre (CCC) and the branch management team at the Port Credit Branch and in our review we confirmed that for the privacy and protection of their account and services and to be consistent with our process that they were properly referred to the branch channel for further assistance including in-person authentication. Advised customer that although inconvenient these steps are sometimes necessary as it is our duty to ensure the security of the account and minimize financial loss and that they will need to attend the Branch for a ScotiaCard when they are available.","Closed","SomeBank","2024-11-20 11:05:43","2024-12-19 15:19:05","0.0","2024-12-19 00:00:00","Resolved-Completed","","","0.0","","","","True","","Account","Other","","K1N6H3","False","","","","True","nan","","","","","","","","","","","","","","365","Account Access & Servicing","Authentication Issues - Overseas","Contact Centre, Branch","Policy/Procedure","Failure to Resolve","No Linked L1","No","Recurring","High","The customer is locked out of their account while overseas due to an expired card, as the bank's security policy requires in-person authentication for a replacement.","['unable to access their accounts because their cards have expired', 'they are out of country', 'CCC and they were unable to assist', 'need to attend the Branch for a ScotiaCard']","ok","```json
{
  ""complaint_theme"": ""Account Access & Servicing"",
  ""sub_theme"": ""Authentication Issues - Overseas"",
  ""touchpoint_mentioned_in_text"": ""Contact Centre & Branch"",
  ""root_cause"": ""Policy/Procedure"",
  ""escalation_reason"": ""Failure to Resolve"",
  ""l1_resolution_gap"": ""no linked l1"",
  ""avoidable_at_l1"": ""No"",
  ""recurring_pattern"": ""Recurring"",
  ""severity_level"": ""High"",
  ""one_sentence_finding"": ""The customer is locked out of their account while overseas due to an expired card, as the bank's security policy requires in-person authentication for a replacement."",
  ""evidence_phrases"": [
    ""unable to access their accounts because their cards have expired"",
    ""they are out of country"",
    ""CCC and they were unable to assist"",
    ""need to attend the Branch for a ScotiaCard""
  ]
}
```",""
"L2","Complaint","Nuygy4aayg-pgy4","nan","","","2024-11-20 13:25:23","58876.58","","2024-11-20 13:25:23","Branch","Other","2024-12-03 13:40:06","InnerLoop","Service","","Client complained about a mortgage application process and is being charged a penalty of CAD$1674.  Client stated that on top of being charged a higher mortgage rate she now has to pay a penalty which she is not in agreement with.","Confirmed with client that her file was treated properly according to her financial situation.  Confirmed with client that since addtitional borrowers were needed that the port was no longer an option.  Confirmed with client that the mortgage penalty was only CAD$166.70.  Extended the client a goodwill gesture in the amount of CAD$166.70 which represents the amount of the penalty charged on her previous mortgage.","Resolved","SomeBank","2024-11-20 13:25:23","2024-12-31 10:41:58","0.0","2024-12-31 00:00:00","Resolved-Assigned-CCAO","","ECCO extended the client a goodwill gesture in the amount of CAD$166.70 which represents the amount of the mortgage penalty for her overall experience.","166.7","","","166.7","True","","Mortgage","Financial advisor services","","J5B1C9","True","","","","True","nan","","","","","","","","","","","","","","366","Mortgage","Penalty Dispute","Branch","Expectation Mismatch","Direct to L2","No Linked L1","Yes","Unknown","Medium","The client disputed a mortgage penalty after a change in borrowers made her ineligible to port her mortgage, with the complaint amplified by a significant misunderstanding of the penalty amount.","['charged a penalty of CAD$1674', 'port was no longer an option', 'addtitional borrowers were needed', 'mortgage penalty was only CAD$166.70']","ok","```json
{
  ""complaint_theme"": ""Mortgage"",
  ""sub_theme"": ""Penalty Dispute"",
  ""touchpoint_mentioned_in_text"": ""Branch"",
  ""root_cause"": ""Expectation Mismatch"",
  ""escalation_reason"": ""Direct to L2"",
  ""l1_resolution_gap"": ""No Linked L1"",
  ""avoidable_at_l1"": ""Yes"",
  ""recurring_pattern"": ""Unknown"",
  ""severity_level"": ""Medium"",
  ""one_sentence_finding"": ""The client disputed a mortgage penalty after a change in borrowers made her ineligible to port her mortgage, with the complaint amplified by a significant misunderstanding of the penalty amount."",
  ""evidence_phrases"": [
    ""charged a penalty of CAD$1674"",
    ""port was no longer an option"",
    ""addtitional borrowers were needed"",
    ""mortgage penalty was only CAD$166.70""
  ]
}
```",""
"L2","Complaint","Nuygy4aayg-pgy6","ECMSggxygg41xy16abcellagg19","2024-10-16 16:32:11","21.18","2024-11-20 14:50:08","2730.22","","2024-10-16 16:32:11","RetailProducts","","2024-10-16 16:37:28","RetailDeposits","Charges","","Client received ongoing fee rebate for her Ultimate Package account from October 2023 until her meeting with an advisor on May 15 2024 where they restructured the customers savings accounts. The customer was unaware that she was charged the Ultimate Package account fee starting on 20240629 with no rebate being applied as she no longer qualified due to the restructure of her account balances. The customer is dissatisfied with the response from the Scotia Plaza Branch and claims she was not told about this or she would have maintained an appropriate balance in her account to qualify for the Ultimate Package Fee Rebate. Since noticing the fee the customer has increased the balance in her Ultimate account to qualify for the fee rebate. She is requesting the Scotia Plaza Branch refund her the full CAD$143.70 that she was charged as a result.","In a meeting with an advisor at the Scotia Plaza branch on May 15 2024 customer consented to restructuring her savings accounts. She was charged the Ultimate Package account fee of CAD$23.95 after the seniors discount starting on 2024-06-29 with no rebate. The Scotia Plaza branch has agreed to fully reimburse the client as she has since fulfilled the requirements for the Ultimate Package account rebate moving forward. Apologized for the experience and provided the customer with the Day to Day Companion booklet and fee references. CCAO / OBSI disclosures provided.","Resolved","SomeBank","2024-11-20 14:50:08","2024-11-22 12:20:21","0.0","2024-11-22 00:00:00","Resolved-Completed","","Client receives Senior's pricing; charged CAD$23.95 for Ultimate account * 6 months   CAD$143.70","143.7","","143.7","","True","","Account","Fees / Charges","","M5A0C8","False","","","","True","ECMSggxygg41xy16abcellagg19","Client called branch and complaint about the monthly fee she got charged over the 6 months. she was under the impression that GIC and and investment account will waive the monthly fee as her assign advisor Helen Meng told so. Advised the client the Ultimate package has two way of the fee waiver either $6k daily balance or $30k across MPSA and ultimate package however she said her assign advisor did not offer what i read for her and told her of she has GIC also will rebate the fee. offered client 3 month account fee credit back but client declined.","since client got 6 months charges for account fee  she did not accept the 3 months rebate as she believes this was bank advisor mistake and bank should act responsible.","2024-10-16 16:32:11","2024-11-20 14:50:09","","Ultimate Package","Branch-Retail&Small Business","80002","0.0","Resolved-TransferredOPCC","Account","Fees / Charges","","367","Fees & Charges","Fee Waiver Misinformation","Branch Advisor","Advisor Error","Inadequate L1 Resolution","Partial vs. Full Refund","Yes","Recurring","Low","The complaint escalated because the initial offer of a partial refund was insufficient for a customer who was charged fees due to an advisor's failure to communicate the impact of an account restructure on fee waiver eligibility.","['claims she was not told about this', 'client declined the 3 months rebate', 'believes this was bank advisor mistake']","ok","```json
{
  ""complaint_theme"": ""Fees & Charges"",
  ""sub_theme"": ""Fee Waiver Misinformation"",
  ""touchpoint_mentioned_in_text"": ""Branch Advisor"",
  ""root_cause"": ""Advisor Error"",
  ""escalation_reason"": ""Inadequate L1 Resolution"",
  ""l1_resolution_gap"": ""Partial vs. Full Refund"",
  ""avoidable_at_l1"": ""Yes"",
  ""recurring_pattern"": ""Recurring"",
  ""severity_level"": ""Low"",
  ""one_sentence_finding"": ""The complaint escalated because the initial offer of a partial refund was insufficient for a customer who was charged fees due to an advisor's failure to communicate the impact of an account restructure on fee waiver eligibility."",
  ""evidence_phrases"": [
    ""claims she was not told about this"",
    ""client declined the 3 months rebate"",
    ""believes this was bank advisor mistake""
  ]
}
```",""
"L2","Complaint","Nuygy4aayg-pgpy","nan","","","2024-11-20 13:43:56","10140.82","","2024-11-20 13:43:56","FraudManagement","","2024-11-20 15:23:24","Claims","Service","","Customer has requested her fraud file to be expediated. Customer filed a claim for fraudulent  transactions of CAD$2789.50 on her Scotiabank Gold American Express customer claims not having completed the transactions. She has complained she cannot wait 45 business days for resolution. Customer has requested to be provided a follow up.","Advised customer we respectfully decline her request to refund her the lost funds. Explained that as the transactions were completed using a One Time Password the transactions are deemed to be secured and we confirm customer's phone number was not changed.","Closed","SomeBank","2024-11-20 13:43:56","2024-11-27 14:44:45","0.0","2024-11-27 00:00:00","Resolved-Completed","","","0.0","","","","True","","Credit Card","Dispute Handling Process / Resolution","","T4G1X4","False","","","","True","nan","","","","","","","","","","","","","","368","Fraud & Scams","OTP/2FA Dispute","Claims Department","Process/Policy Issue","Direct to L2","No Linked L1","No","Recurring","High","The customer's fraud claim was denied because the transactions were authenticated with a One-Time Password, which the bank's policy considers secure, leading to dissatisfaction with the claim outcome.","['fraudulent transactions of CAD$2789.50', 'cannot wait 45 business days', 'transactions were completed using a One Time Password', 'decline her request to refund her the lost funds']","ok","```json
{
  ""complaint_theme"": ""Fraud & Scams"",
  ""sub_theme"": ""OTP/2FA Dispute"",
  ""touchpoint_mentioned_in_text"": ""Claims Department"",
  ""root_cause"": ""Process/Policy Issue"",
  ""escalation_reason"": ""direct to l2"",
  ""l1_resolution_gap"": ""no linked l1"",
  ""avoidable_at_l1"": ""No"",
  ""recurring_pattern"": ""Recurring"",
  ""severity_level"": ""High"",
  ""one_sentence_finding"": ""The customer's fraud claim was denied because the transactions were authenticated with a One-Time Password, which the bank's policy considers secure, leading to dissatisfaction with the claim outcome."",
  ""evidence_phrases"": [
    ""fraudulent transactions of CAD$2789.50"",
    ""cannot wait 45 business days"",
    ""transactions were completed using a One Time Password"",
    ""decline her request to refund her the lost funds""
  ]
}
```",""
"L2","Complaint","Nuygy4aayg-pgp9","nan","","","2024-11-20 15:09:42","12996.32","","2024-11-20 15:09:42","RetailProducts","","2024-11-21 09:05:09","RetailDeposits","TransactionHandling","","The customer states that she is in need of some funds and would like to withdraw cash from her grandson's trust GIC. The customer states that she is very sick and cannot work at the moment therefore she needs funds to take care of her grandson who she is the guardian of.","Apologized to customer for the frustration this matter has caused them. Advised the customer that the branch has received approval t partial redeem $4500 from her GIC due to Catastrophic illness.","Resolved","SomeBank","2024-11-20 15:09:42","2024-11-29 15:46:01","0.0","2024-11-29 00:00:00","Resolved-Completed","","","0.0","","","","True","","Investment","Transaction","","P1B7E8","False","","","","True","nan","","","","","","","","","","","","","","369","Access to Funds","Early GIC Redemption","Branch","Policy Exception Handling","Policy Exception Required","No Linked L1","No","Unknown","High","The customer required a policy exception for an early GIC redemption due to a catastrophic illness, which necessitated escalation for approval.","[""withdraw cash from her grandson's trust GIC"", 'very sick and cannot work', 'approval t partial redeem...due to Catastrophic illness']","ok","```json
{
  ""complaint_theme"": ""Access to Funds"",
  ""sub_theme"": ""Early GIC Redemption"",
  ""touchpoint_mentioned_in_text"": ""Branch"",
  ""root_cause"": ""Policy Exception Handling"",
  ""escalation_reason"": ""Policy Exception Required"",
  ""l1_resolution_gap"": ""No Linked L1"",
  ""avoidable_at_l1"": ""No"",
  ""recurring_pattern"": ""Unknown"",
  ""severity_level"": ""High"",
  ""one_sentence_finding"": ""The customer required a policy exception for an early GIC redemption due to a catastrophic illness, which necessitated escalation for approval."",
  ""evidence_phrases"": [
    ""withdraw cash from her grandson's trust GIC"",
    ""very sick and cannot work"",
    ""approval t partial redeem...due to Catastrophic illness""
  ]
}
```",""
"L2","Complaint","Nuygy4aayg-pg4a","nan","","","2024-11-20 15:51:08","58812.02","","2024-11-20 15:51:08","ContactCentre","","2024-11-22 12:04:26","OuterLoop","Service","","Customer is raising a complaint as he has been waiting for a replacement Scene+ debit card to be delivered to his address since October 2024.  Customer stated that he lost his debit card while travelling out of the country and he called the Customer Contact Centre (CCC) to report the lost card and request a replacement card but he has been waiting for close to 4 weeks to receive the card. Customer states that he also reached out to the Scotiabank Facebook support team and was advised that the Canada Post strike could be delaying the delivery of the card. Customer requesting to know the status of the card that was sent and wants a new card sent urgently to his address on file.","Apologized to customer for frustrations. Reviewed and confirmed that a replacement Scene+ debit card was issued on October 29 2024 and sent to the address on file. However the mailing can take up to 10 business days and was likely lost in the mail or impacted by the Canada Post strike. When a replacement card was requested the Mother's Maiden Name was missing from the customer's profile and needed to be updated. A new replacement was generated on December 23 2024 and sent out as 'rush' delivery on December 24 2024. Offered customer CAD$100.00 as a goodwill gesture for experience and offer was accepted.","Resolved","SomeBank","2024-11-20 15:51:08","2024-12-31 12:03:09","0.0","2024-12-31 00:00:00","Resolved-Completed","","CAD$100.00 as a one-time goodwill gesture for experience and to help restore confidence in Scotiabank. Customer has been waiting for approximately 2 months for replacement debit card.","100.0","","","100.0","True","","Debit Card","Card delivery/ Replacement","","H8N1N7","False","","","","True","nan","","","","","","","","","","","","","","370","Card Services","Replacement Card Not Received","Contact Centre, Social Media","Process Failure","Delayed Resolution","No Linked L1","Partly","Recurring","High","The customer was without a replacement debit card for over two months due to an initial mail delivery failure compounded by a profile data issue that delayed re-issuance.","['waiting for a replacement Scene+ debit card...since October 2024', 'waiting for close to 4 weeks', ""Mother's Maiden Name was missing from the customer's profile""]","ok","```json
{
  ""complaint_theme"": ""Card Services"",
  ""sub_theme"": ""Replacement Card Not Received"",
  ""touchpoint_mentioned_in_text"": ""Contact Centre, Social Media"",
  ""root_cause"": ""Process Failure"",
  ""escalation_reason"": ""Delayed Resolution"",
  ""l1_resolution_gap"": ""no linked l1"",
  ""avoidable_at_l1"": ""Partly"",
  ""recurring_pattern"": ""Recurring"",
  ""severity_level"": ""High"",
  ""one_sentence_finding"": ""The customer was without a replacement debit card for over two months due to an initial mail delivery failure compounded by a profile data issue that delayed re-issuance."",
  ""evidence_phrases"": [
    ""waiting for a replacement Scene+ debit card...since October 2024"",
    ""waiting for close to 4 weeks"",
    ""Mother's Maiden Name was missing from the customer's profile""
  ]
}
```",""
"L2","Complaint","Nuygy4aayg-4ggp","ECMSggxygg411ggxyabc1xy87","2024-11-20 10:59:19","7.73","2024-11-20 11:07:03","19065.63","","2024-11-20 10:59:19","RetailProducts","","2024-11-20 11:02:23","RetailLending","Holds","","Customer has raised a complaint concerning their Scotia Momentum VISA Infinite Card. Customer is dissatisfied with the payment holds which are being placed on payments made to Scotiabank Credit Cards following the system update on November 12 2024. Customer claims the payment process was better prior to the system update and that this change is moving backwards. Customer wants the payment holds to be removed and the payments made to be applied right away.","Customer was informed that effective November 12 2024 most payments made to Scotiabank credit cards would be subject to a payment hold. Customer was provided with a breakdown of the hold time frames for the various types of payments. Customer was advised that minimum or full balance monthly pre-authorized payments from a Scotiabank account will not be subject to a payment hold. Customer advised changes are to better align with Fraud mitigation strategies. Customer issued apology for frustration and inconvenience and provided the CCAO/OBSI disclosure statement.","Closed","SomeBank","2024-11-20 11:07:03","2024-12-03 16:52:41","0.0","2024-12-03 00:00:00","Resolved-Completed","","","0.0","","","","True","","Credit Card","Hold/freeze","","S0C0S0","False","","","Senior","True","ECMSggxygg411ggxyabc1xy87","Customer would like to complaint because of the hold on the payment towards credit card  customer says it was better before and we are going backwards","Customer was educated   complaint offered and submited  but still customer insisted on escalate the case to ecco","2024-11-20 10:59:19","2024-11-20 11:07:03","","Scotia Momentum VISA Infinite card","CC","Service","0.0","Resolved-TransferredOPCC","Credit Card","Hold/freeze","","371","Policy & Process","Credit Card Payment Holds","Call Center","Bank Policy Change","Dissatisfaction with Explanation","Insufficient Explanation","Partly","Recurring","Medium","Customer escalated due to dissatisfaction with a new bank-wide policy on credit card payment holds, feeling the L1 explanation was insufficient.","['dissatisfied with the payment holds', 'system update on November 12 2024', 'change is moving backwards', 'customer insisted on escalate the case']","ok","```json
{
  ""complaint_theme"": ""Policy & Process"",
  ""sub_theme"": ""Credit Card Payment Holds"",
  ""touchpoint_mentioned_in_text"": ""Call Center"",
  ""root_cause"": ""Bank Policy Change"",
  ""escalation_reason"": ""Dissatisfaction with Explanation"",
  ""l1_resolution_gap"": ""Insufficient Explanation"",
  ""avoidable_at_l1"": ""Partly"",
  ""recurring_pattern"": ""Recurring"",
  ""severity_level"": ""Medium"",
  ""one_sentence_finding"": ""Customer escalated due to dissatisfaction with a new bank-wide policy on credit card payment holds, feeling the L1 explanation was insufficient."",
  ""evidence_phrases"": [
    ""dissatisfied with the payment holds"",
    ""system update on November 12 2024"",
    ""change is moving backwards"",
    ""customer insisted on escalate the case""
  ]
}
```",""
